away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_ranking,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_win_percentage,away_wins,date,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_ranking,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_win_percentage,home_wins,location,losing_abbr,losing_name,pace,winner,winning_abbr,winning_name
31.3,10,13.0,6,106.4,68.6,24,0.472,71,0.451,32,0.31,22,0.545,12,5,200,101.3,38.1,16,25,79,22,10.3,8,0.268,19,0.158,3,51.9,40,0.485,13.9,13,52,0.558,29,0.75,15,"January 29, 2019",36.7,11,17.3,9,101.3,61.9,26,0.5,61,0.492,30,0.59,36,0.611,22,7,200,106.4,31.4,11,19,83,,9.0,7,0.246,15,0.067,1,48.1,37,0.531,12.5,11,46,0.63,29,0.65,13,"Coleman Coliseum , Tuscaloosa, Alabama",MISSISSIPPI-STATE,Mississippi State,78.3,Home,ALABAMA,Alabama
57.1,12,8.3,3,121.7,70.4,19,0.532,47,0.447,21,0.383,18,0.722,13,8,200,91.3,25.9,7,16,63,,5.8,4,0.404,19,0.421,8,48.1,26,0.567,27.7,21,28,0.464,13,0.619,13,"February 2, 2019",50.0,15,10.7,3,91.3,74.1,20,0.629,58,0.517,30,0.241,14,0.786,11,6,200,121.7,29.6,8,18,84,,18.8,13,0.379,22,0.591,13,51.9,28,0.65,15.8,12,36,0.472,17,0.714,15,"Auburn Arena, Auburn, Alabama",ALABAMA,Alabama,69.1,Home,AUBURN,Auburn
51.7,15,10.0,4,115.6,73.1,19,0.451,71,0.408,29,0.225,16,0.625,10,12,200,96.1,31.0,13,20,74,,3.9,3,0.352,25,0.24,6,47.1,32,0.471,14.3,13,46,0.5,23,0.455,10,"February 6, 2019",39.4,13,6.5,3,96.1,69.0,29,0.629,58,0.569,33,0.414,24,0.667,16,8,200,115.6,26.9,7,14,89,,7.8,6,0.31,18,0.389,7,52.9,36,0.641,14.9,12,40,0.65,26,0.636,14,"Coleman Coliseum , Tuscaloosa, Alabama",GEORGIA,Georgia,76.5,Home,ALABAMA,Alabama
45.8,11,16.7,5,91.8,84.4,27,0.508,59,0.407,24,0.356,21,0.81,17,8,200,105.5,20.0,6,19,77,,5.5,4,0.407,24,0.5,12,53.2,33,0.558,15.0,12,35,0.343,12,0.652,15,"February 9, 2019",47.6,10,14.3,5,105.5,80.0,24,0.481,52,0.404,21,0.538,28,0.607,17,14,200,91.8,15.6,5,17,67,,8.2,6,0.423,22,0.364,8,46.8,29,0.513,14.6,11,30,0.433,13,0.391,9,"Memorial Gymnasium, Nashville, Tennessee",VANDERBILT,Vanderbilt,73.1,Away,ALABAMA,Alabama
63.6,14,11.4,5,120.9,58.6,17,0.5,51,0.431,22,0.235,12,0.917,11,9,200,92.5,29.6,8,16,62,,4.5,3,0.471,24,0.292,7,44.6,25,0.547,24.2,18,27,0.556,15,0.625,15,"February 12, 2019",44.8,13,22.2,6,92.5,70.4,19,0.551,59,0.492,29,0.339,20,0.8,16,7,200,120.9,41.4,12,12,81,,22.4,15,0.254,15,0.467,7,55.4,31,0.591,12.9,10,44,0.5,22,0.708,17,"Humphrey Coliseum, Starkville, Mississippi",ALABAMA,Alabama,66.6,Home,MISSISSIPPI-STATE,Mississippi State
40.7,11,8.3,2,88.3,86.2,25,0.6,50,0.54,27,0.28,14,0.786,11,11,200,118.3,20.0,4,20,71,,10.0,6,0.38,19,0.316,6,59.2,29,0.627,12.5,8,31,0.677,21,0.56,14,"February 16, 2019",31.6,6,12.9,4,118.3,80.0,16,0.5,43,0.442,19,0.512,22,0.455,10,10,200,88.3,13.8,4,12,53,,6.7,4,0.442,19,0.263,5,40.8,20,0.496,16.0,10,24,0.583,14,0.6,15,"Coleman Coliseum , Tuscaloosa, Alabama",ALABAMA,Alabama,60.1,Away,FLORIDA,Florida
65.2,15,9.7,3,97.0,75.9,22,0.456,57,0.404,23,0.123,7,0.571,4,11,200,83.6,18.2,6,13,56,,6.0,4,0.404,23,0.261,6,45.2,28,0.464,17.8,13,34,0.5,17,0.577,15,"February 19, 2019",45.5,10,8.8,3,83.6,81.8,27,0.463,54,0.407,22,0.296,16,0.938,15,14,200,97.0,24.1,7,12,65,,6.0,4,0.426,23,0.261,6,54.8,34,0.528,17.6,13,31,0.516,16,0.44,11,"Reed Arena, College Station, Texas",ALABAMA,Alabama,67.5,Home,TEXAS-AM,Texas A&M
56.5,13,6.1,2,98.6,75.7,28,0.472,53,0.434,23,0.302,16,0.688,11,18,200,88.4,18.2,6,16,61,,4.3,3,0.321,17,0.235,4,48.6,34,0.503,22.1,17,36,0.528,19,0.333,9,"February 23, 2019",58.3,14,11.1,4,88.4,81.8,27,0.5,57,0.421,24,0.333,19,0.579,11,11,200,98.6,24.3,9,15,68,,14.5,10,0.421,24,0.375,9,51.4,36,0.515,12.1,9,33,0.455,15,0.593,16,"Coleman Coliseum , Tuscaloosa, Alabama",VANDERBILT,Vanderbilt,68.8,Home,ALABAMA,Alabama
54.2,13,6.5,3,84.9,75.0,30,0.482,56,0.429,24,0.393,22,0.636,14,11,200,93.2,25.8,8,18,68,,4.1,3,0.304,17,0.353,6,53.5,38,0.512,16.5,13,39,0.462,18,0.607,17,"February 26, 2019",45.0,9,15.4,6,93.2,74.2,23,0.338,65,0.308,20,0.354,23,0.783,18,14,200,84.9,25.0,10,21,62,,9.6,7,0.292,19,0.211,4,46.5,33,0.408,9.6,8,46,0.348,16,0.5,14,"The Colonial Life Arena, Columbia, South Carolina",SOUTH-CAROLINA,South Carolina,72.7,Away,ALABAMA,Alabama
39.3,11,7.9,3,92.0,73.8,31,0.455,66,0.424,28,0.333,22,0.636,14,5,200,98.7,31.7,13,23,74,13,12.0,9,0.258,17,0.235,4,53.0,44,0.484,11.7,10,49,0.49,24,0.828,24,"March 2, 2019",45.8,11,6.1,3,98.7,68.3,28,0.438,64,0.375,24,0.359,23,0.565,13,12,200,92.0,26.2,11,20,69,,1.3,1,0.406,26,0.308,8,47.0,39,0.46,14.9,13,38,0.421,16,0.586,17,"Coleman Coliseum , Tuscaloosa, Alabama",ALABAMA,Alabama,75.2,Away,LOUISIANA-STATE,LSU
33.3,8,10.0,3,88.2,74.1,20,0.458,60,0.4,24,0.233,14,0.786,11,9,200,97.1,30.6,11,13,66,,16.2,11,0.417,25,0.28,7,49.2,31,0.495,15.4,12,35,0.486,17,0.7,21,"March 5, 2019",45.5,10,14.3,5,97.1,69.4,25,0.5,49,0.449,22,0.327,16,0.688,11,13,200,88.2,25.9,7,16,60,,10.3,7,0.388,19,0.263,5,50.8,32,0.53,25.3,19,30,0.567,17,0.567,17,"Coleman Coliseum , Tuscaloosa, Alabama",ALABAMA,Alabama,68.1,Away,AUBURN,Auburn
36.0,9,6.7,3,117.1,61.8,21,0.526,57,0.439,25,0.351,20,0.5,10,14,200,100.0,31.3,10,14,70,,5.7,4,0.421,24,0.417,10,47.0,31,0.526,18.6,15,33,0.455,15,0.548,17,"March 9, 2019",51.7,15,18.2,6,100.0,68.8,22,0.515,65,0.446,29,0.277,18,0.833,15,14,200,117.1,38.2,13,14,82,,15.7,11,0.308,20,0.45,9,53.0,35,0.557,9.9,8,45,0.444,20,0.548,17,"Bud Walton Arena, Fayetteville, Arkansas",ALABAMA,Alabama,70.0,Home,ARKANSAS,Arkansas
50.0,12,8.1,3,82.6,83.3,30,0.449,59,0.407,24,0.305,18,0.5,9,14,200,89.9,36.1,13,9,62,,10.1,7,0.288,17,0.294,5,59.7,43,0.459,19.3,16,42,0.452,19,0.562,18,"March 14, 2019",45.8,11,14.3,6,89.9,63.9,23,0.437,63,0.381,24,0.063,4,0.5,2,12,200,82.6,16.7,6,17,57,,7.2,5,0.413,26,0.269,7,40.3,29,0.439,12.2,9,37,0.459,17,0.625,20,"Bridgestone Arena, Nashville, Tennessee",MISSISSIPPI,Ole Miss,69.2,Away,ALABAMA,Alabama
47.1,8,6.8,3,109.0,67.7,21,0.357,56,0.304,17,0.339,19,0.789,15,15,200,82.1,23.1,9,15,55,,10.4,7,0.321,18,0.333,6,42.9,30,0.423,14.6,11,38,0.289,11,0.545,18,"March 15, 2019",53.6,15,28.9,11,82.1,76.9,30,0.534,59,0.475,28,0.254,15,0.667,10,5,200,109.0,32.3,10,19,73,4,11.9,8,0.254,15,0.467,7,57.1,40,0.552,14.4,11,44,0.477,21,0.844,27,"Bridgestone Arena, Nashville, Tennessee",ALABAMA,Alabama,67.1,Home,KENTUCKY,Kentucky
33.3,10,5.1,2,101.3,65.1,28,0.444,80,0.375,30,0.138,11,0.818,9,13,225,102.6,40.0,18,17,80,,15.4,12,0.363,29,0.379,11,52.3,46,0.469,10.5,10,51,0.373,19,0.629,22,"March 20, 2019",58.6,17,11.8,6,102.6,60.0,27,0.5,69,0.42,29,0.246,17,0.588,10,16,225,101.3,34.9,15,12,79,,6.4,5,0.435,30,0.367,11,47.7,42,0.512,17.3,16,39,0.462,18,0.529,18,"Coleman Coliseum , Tuscaloosa, Alabama",ALABAMA,Alabama,69.0,Away,NORFOLK-STATE,Norfolk State
47.6,10,0.0,0,96.0,75.8,25,0.457,58,0.362,21,0.276,16,0.938,15,1,200,90.7,36.4,12,20,68,,0.0,0,0.414,24,0.458,11,56.1,37,0.518,25.3,22,34,0.294,10,0.0,0,"November 9, 2018",64.0,16,5.9,2,90.7,63.6,21,0.491,57,0.439,25,0.439,25,0.64,16,0,200,96.0,24.2,8,16,72,,16.0,12,0.439,25,0.24,6,43.9,29,0.523,16.0,13,32,0.594,19,1.0,1,"Hynes Athletics Center, New Rochelle, New York",ALBANY-NY,Albany (NY),74.7,Home,IONA,Iona
64.3,18,10.3,4,95.3,69.2,27,0.6,55,0.509,28,0.2,11,0.455,5,1,200,110.9,36.7,11,21,71,,4.7,3,0.4,22,0.455,10,55.1,38,0.589,19.0,14,33,0.545,18,0.75,3,"November 14, 2018",70.0,14,9.1,3,110.9,63.3,19,0.381,59,0.339,20,0.373,22,0.727,16,2,200,95.3,30.8,12,13,61,,10.9,7,0.339,20,0.25,5,44.9,31,0.439,10.4,8,39,0.385,15,0.0,0,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),64.3,Away,BOSTON-UNIVERSITY,Boston University
68.0,17,3.3,1,93.0,77.1,27,0.617,47,0.532,25,0.532,25,0.68,17,2,200,105.6,22.2,6,19,75,,7.0,5,0.383,18,0.444,8,53.2,33,0.637,22.7,17,29,0.586,17,0.333,1,"November 17, 2018",52.2,12,6.9,2,105.6,77.8,21,0.433,60,0.383,23,0.417,25,0.56,14,1,200,93.0,22.9,8,24,66,,15.5,11,0.5,30,0.2,6,46.8,29,0.459,10.1,8,30,0.567,17,0.5,1,"Koessler Athletic Center, Buffalo, New York",CANISIUS,Canisius,70.9,Away,ALBANY-NY,Albany (NY)
66.7,16,14.6,6,105.3,60.0,18,0.46,62,0.387,24,0.129,8,0.625,5,0,200,82.7,24.3,9,20,62,,12.0,9,0.387,24,0.375,9,40.3,27,0.471,21.6,18,38,0.395,15,0.0,0,"November 19, 2018",46.7,14,5.3,2,82.7,75.7,28,0.532,63,0.476,30,0.254,16,0.75,12,2,200,105.3,40.0,12,13,79,,10.7,8,0.349,22,0.318,7,59.7,40,0.559,19.5,17,41,0.561,23,0.5,2,"SEFCU Arena, Albany, New York","SUNY-Oneonta
			","SUNY-Oneonta
			",75.2,Home,ALBANY-NY,Albany (NY)
69.2,18,20.0,7,94.2,61.1,22,0.509,56,0.464,26,0.357,20,0.6,12,2,225,100.0,20.6,7,12,69,,8.7,6,0.304,17,0.294,5,41.4,29,0.527,12.2,9,39,0.538,21,0.667,4,"November 20, 2018",69.6,16,2.6,1,100.0,79.4,27,0.444,63,0.365,23,0.222,14,0.643,9,3,225,94.2,38.9,14,22,65,,7.2,5,0.444,28,0.357,10,58.6,41,0.467,17.8,15,35,0.371,13,0.4,2,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),61.4,Away,HOLY-CROSS,Holy Cross
52.2,12,6.3,2,119.7,80.0,16,0.475,59,0.39,23,0.288,17,0.824,14,4,200,106.1,21.2,7,9,70,,10.6,7,0.508,30,0.333,10,43.4,23,0.522,10.7,8,29,0.448,13,0.333,2,"November 23, 2018",61.3,19,13.8,4,106.1,78.8,26,0.698,53,0.585,31,0.132,7,0.714,5,4,200,119.7,20.0,4,14,79,,1.5,1,0.396,21,0.571,12,56.6,30,0.701,17.6,12,32,0.594,19,0.333,2,"UW-Milwaukee Panther Arena, Milwaukee, Wisconsin",ALBANY-NY,Albany (NY),66.2,Home,MILWAUKEE,Milwaukee
50.0,13,17.6,6,93.9,65.6,21,0.5,63,0.413,26,0.349,22,0.773,17,3,200,97.6,24.3,9,21,80,,12.2,10,0.444,28,0.393,11,43.5,30,0.545,18.0,16,35,0.429,15,0.571,4,"November 29, 2018",40.0,10,14.3,5,97.6,75.7,28,0.5,56,0.446,25,0.482,27,0.778,21,5,200,93.9,34.4,11,24,77,,7.3,6,0.393,22,0.273,6,56.5,39,0.559,27.7,26,34,0.559,19,0.286,2,"SSE Arena, Belfast",ALBANY-NY,Albany (NY),82.1,Away,LONG-ISLAND-UNIVERSITY,LIU-Brooklyn
70.0,21,10.3,4,108.5,66.7,24,0.675,57,0.526,30,0.368,21,0.667,14,4,200,128.2,42.3,11,21,91,,8.5,6,0.579,33,0.515,17,56.5,35,0.679,18.5,15,24,0.542,13,0.5,4,"November 30, 2018",42.3,11,0.0,0,128.2,57.7,15,0.475,61,0.426,26,0.377,23,0.826,19,6,200,108.5,33.3,12,16,77,,11.3,8,0.361,22,0.273,6,43.5,27,0.535,13.4,11,39,0.513,20,0.25,2,"SSE Arena, Belfast",ALBANY-NY,Albany (NY),71.0,Away,DARTMOUTH,Dartmouth
41.7,10,5.9,1,120.6,72.0,18,0.442,60,0.4,24,0.317,19,0.526,10,11,200,92.6,50.0,16,24,63,,10.3,7,0.333,20,0.25,5,59.6,34,0.456,19.0,16,40,0.475,19,0.0,0,"December 8, 2018",71.4,15,10.0,4,92.6,50.0,16,0.609,46,0.457,21,0.652,30,0.867,26,6,200,120.6,28.0,7,19,82,,10.3,7,0.63,29,0.483,14,40.4,23,0.68,19.1,14,17,0.412,7,0.333,3,"SEFCU Arena, Albany, New York",MONMOUTH,Monmouth,68.1,Home,ALBANY-NY,Albany (NY)
65.2,15,2.5,1,100.0,78.1,25,0.45,60,0.383,23,0.217,13,0.692,9,7,200,88.7,14.3,5,19,63,,8.5,6,0.433,26,0.308,8,44.8,30,0.476,14.3,11,34,0.441,15,0.3,3,"December 11, 2018",65.5,19,5.9,2,88.7,85.7,30,0.574,54,0.537,29,0.407,22,0.409,9,3,200,100.0,21.9,7,16,71,,5.6,4,0.259,14,0.286,4,55.2,37,0.551,17.0,13,40,0.625,25,0.625,5,"John J. Lee Ampitheater, New Haven, Connecticut",ALBANY-NY,Albany (NY),71.3,Home,YALE,Yale
68.2,15,11.1,4,80.0,85.7,36,0.481,53,0.415,22,0.302,16,0.625,10,5,200,93.8,22.2,6,18,61,,1.5,1,0.453,24,0.292,7,60.9,42,0.503,15.5,11,29,0.517,15,0.615,8,"December 15, 2018",38.9,7,6.9,2,93.8,77.8,21,0.367,60,0.3,18,0.233,14,0.571,8,8,200,80.0,14.3,6,16,52,,6.2,4,0.4,24,0.333,8,39.1,27,0.39,5.7,4,36,0.278,10,0.273,3,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),65.1,Away,DARTMOUTH,Dartmouth
33.3,5,5.1,2,100.0,68.8,22,0.36,50,0.3,15,0.26,13,0.538,7,9,200,58.9,14.7,5,27,43,,8.2,6,0.5,25,0.24,6,40.9,27,0.383,28.3,22,25,0.36,9,0.25,3,"December 18, 2018",50.0,12,16.0,4,58.9,85.3,29,0.474,57,0.421,24,0.421,24,0.792,19,3,200,100.0,31.3,10,17,73,,12.3,9,0.316,18,0.333,6,59.1,39,0.534,17.2,14,39,0.462,18,0.75,9,"Dunkin' Donuts Center, Providence, Rhode Island",ALBANY-NY,Albany (NY),72.8,Home,PROVIDENCE,Providence
66.7,18,10.0,2,113.2,66.7,14,0.517,58,0.466,27,0.224,13,0.538,7,9,200,98.5,23.3,7,27,67,,16.2,11,0.31,18,0.333,6,41.2,21,0.522,16.9,13,40,0.525,21,0.182,2,"December 20, 2018",80.0,16,10.0,4,98.5,76.7,23,0.613,40,0.5,20,0.875,35,0.8,28,9,200,113.2,33.3,7,18,77,,10.3,7,0.5,20,0.45,9,58.8,30,0.68,22.4,16,20,0.55,11,0.308,4,"SEFCU Arena, Albany, New York",MANHATTAN,Manhattan,67.9,Home,ALBANY-NY,Albany (NY)
37.5,9,7.9,3,100.0,82.9,29,0.528,53,0.453,24,0.283,15,0.8,12,10,200,97.1,19.2,5,18,68,,2.9,2,0.434,23,0.348,8,55.7,34,0.565,20.1,15,30,0.533,16,0.286,4,"December 28, 2018",50.0,12,16.7,5,97.1,80.8,21,0.45,60,0.4,24,0.333,20,0.8,16,2,200,100.0,17.1,6,15,70,,14.3,10,0.367,22,0.273,6,44.3,27,0.504,8.0,6,38,0.474,18,0.833,10,"Memorial Athletic & Convocation Center, Kent, Ohio",ALBANY-NY,Albany (NY),69.8,Home,KENT-STATE,Kent State
44.8,13,0.0,0,101.4,74.4,29,0.531,64,0.453,29,0.203,13,0.846,11,10,200,108.2,27.3,9,22,79,,8.2,6,0.438,28,0.357,10,52.8,38,0.563,14.7,12,36,0.528,19,0.333,5,"December 31, 2018",36.4,8,16.7,6,108.2,72.7,24,0.433,60,0.367,22,0.5,30,0.733,22,6,200,101.4,25.6,10,17,74,,5.5,4,0.367,22,0.364,8,47.2,34,0.498,9.9,8,38,0.368,14,0.538,7,"Gallagher Center, Niagara University, New York",NIAGARA,Niagara,72.7,Away,ALBANY-NY,Albany (NY)
54.8,17,12.1,4,76.1,87.9,29,0.632,57,0.544,31,0.228,13,0.615,8,4,200,119.4,29.6,8,15,80,,7.5,5,0.456,26,0.385,10,61.7,37,0.633,16.1,12,31,0.677,21,0.733,11,"January 5, 2019",52.6,10,6.5,2,119.4,70.4,19,0.398,54,0.352,19,0.204,11,0.727,8,11,200,76.1,12.1,4,16,51,,13.4,9,0.389,21,0.238,5,38.3,23,0.431,16.9,12,33,0.424,14,0.312,5,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),67.2,Away,VERMONT,Vermont
77.3,17,26.3,5,96.9,77.8,21,0.549,51,0.431,22,0.255,13,0.769,10,15,200,103.1,17.2,5,16,66,,15.6,10,0.549,28,0.429,12,46.4,26,0.577,13.7,9,23,0.435,10,0.167,3,"January 12, 2019",65.0,13,4.3,1,103.1,82.8,24,0.52,49,0.408,20,0.408,20,0.55,11,12,200,96.9,22.2,6,15,62,,9.4,6,0.612,30,0.367,11,53.6,30,0.53,19.5,14,19,0.474,9,0.294,5,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),63.8,Away,MAINE,Maine
46.4,13,2.9,1,133.3,66.7,16,0.571,56,0.5,28,0.161,9,0.889,8,13,200,114.3,26.9,7,18,72,,6.3,4,0.393,22,0.364,8,46.0,23,0.597,16.7,12,34,0.588,20,0.278,5,"January 16, 2019",45.2,14,8.8,3,114.3,73.1,19,0.66,53,0.585,31,0.302,16,0.875,14,9,200,133.3,33.3,8,17,84,,4.8,3,0.358,19,0.421,8,54.0,27,0.693,13.0,9,34,0.676,23,0.526,10,"Costello Athletic Center, Lowell, Massachusetts",ALBANY-NY,Albany (NY),63.4,Home,MASSACHUSETTS-LOWELL,UMass-Lowell
57.1,12,2.6,1,97.0,85.3,29,0.5,52,0.404,21,0.327,17,0.706,12,14,225,95.5,23.3,7,19,64,,6.0,4,0.558,29,0.345,10,56.3,36,0.533,17.9,13,23,0.478,11,0.263,5,"January 19, 2019",41.7,10,4.3,1,95.5,76.7,23,0.482,56,0.429,24,0.268,15,0.733,11,9,225,97.0,14.7,5,18,65,,10.4,7,0.321,18,0.333,6,43.8,28,0.515,13.8,10,38,0.474,18,0.55,11,"UMBC Event Center, Baltimore, Maryland",ALBANY-NY,Albany (NY),59.6,Home,MARYLAND-BALTIMORE-COUNTY,UMBC
46.2,12,16.7,6,95.7,63.4,26,0.476,62,0.419,26,0.226,14,0.571,8,3,225,97.1,32.4,12,13,67,,7.2,5,0.355,22,0.318,7,48.7,38,0.488,16.0,13,40,0.475,19,0.85,17,"January 23, 2019",82.6,19,10.0,4,97.1,67.6,25,0.403,67,0.343,23,0.239,16,0.75,12,15,225,95.7,36.6,15,14,66,,10.1,7,0.463,31,0.258,8,51.3,40,0.442,9.8,8,36,0.417,15,0.25,5,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),61.0,Away,STONY-BROOK,Stony Brook
66.7,16,14.8,4,112.0,69.2,18,0.578,51,0.471,24,0.51,26,0.692,18,11,200,102.7,21.4,6,22,77,,12.0,9,0.451,23,0.478,11,44.4,24,0.608,20.4,16,28,0.464,13,0.476,10,"January 26, 2019",64.0,16,10.7,3,102.7,78.6,22,0.577,52,0.481,25,0.635,33,0.727,24,15,200,112.0,30.8,8,22,84,,13.3,10,0.481,25,0.4,10,55.6,30,0.621,19.4,16,27,0.556,15,0.286,6,"SEFCU Arena, Albany, New York",HARTFORD,Hartford,74.5,Home,ALBANY-NY,Albany (NY)
44.4,8,3.7,1,62.7,67.6,25,0.469,48,0.375,18,0.479,23,0.739,17,15,200,92.5,19.4,6,22,62,,10.4,7,0.479,23,0.391,9,45.6,31,0.526,17.1,12,25,0.36,9,0.318,7,"January 30, 2019",30.8,4,8.0,2,92.5,80.6,25,0.306,54,0.241,13,0.333,18,0.5,9,17,200,62.7,32.4,12,19,42,,3.0,2,0.5,27,0.259,7,54.4,37,0.336,22.5,18,27,0.222,6,0.15,3,"Lundholm Gymnasium, Durham, New Hampshire",NEW-HAMPSHIRE,New Hampshire,66.7,Away,ALBANY-NY,Albany (NY)
52.9,9,10.3,3,97.0,71.4,25,0.415,47,0.362,17,0.447,21,0.524,11,17,200,75.8,6.5,2,13,50,,10.6,7,0.362,17,0.294,5,40.9,27,0.439,17.6,12,30,0.4,12,0.261,6,"February 2, 2019",70.8,17,3.3,1,75.8,93.5,29,0.492,61,0.393,24,0.148,9,0.444,4,15,200,97.0,28.6,10,18,64,,9.1,6,0.525,32,0.375,12,59.1,39,0.49,13.3,10,29,0.414,12,0.348,8,"SEFCU Arena, Albany, New York",BINGHAMTON,Binghamton,66.1,Home,ALBANY-NY,Albany (NY)
50.0,9,2.9,1,106.3,69.0,20,0.449,49,0.367,18,0.184,9,0.556,5,16,200,77.8,21.2,7,13,49,,11.1,7,0.408,20,0.4,8,43.5,27,0.46,22.1,15,29,0.345,10,0.333,8,"February 9, 2019",50.0,12,24.1,7,77.8,78.8,26,0.492,59,0.407,24,0.153,9,1.0,9,5,200,106.3,31.0,9,13,67,,9.5,6,0.424,25,0.4,10,56.5,35,0.529,14.9,11,34,0.412,14,0.792,19,"Roy L. Patrick Gymnasium, Burlington, Vermont",ALBANY-NY,Albany (NY),63.3,Home,VERMONT,Vermont
61.8,21,17.1,6,74.0,81.6,31,0.644,59,0.576,34,0.22,13,0.769,10,12,200,117.8,39.1,9,15,86,,12.3,9,0.356,21,0.381,8,65.6,40,0.66,21.8,18,38,0.684,26,0.538,14,"February 13, 2019",78.3,18,10.5,4,117.8,60.9,14,0.41,61,0.377,23,0.164,10,0.4,4,17,200,74.0,18.4,7,15,54,,13.7,10,0.426,26,0.154,4,34.4,21,0.411,17.6,14,35,0.543,19,0.32,8,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),73.5,Away,MASSACHUSETTS-LOWELL,UMass-Lowell
68.2,15,0.0,0,84.4,85.2,23,0.531,49,0.449,22,0.265,13,0.846,11,17,200,98.4,29.2,7,14,63,,12.5,8,0.469,23,0.348,8,58.8,30,0.571,20.4,14,26,0.538,14,0.346,9,"February 17, 2019",69.6,16,23.1,6,98.4,70.8,17,0.48,51,0.451,23,0.157,8,0.625,5,22,200,84.4,14.8,4,16,54,,9.4,6,0.235,12,0.25,3,41.2,21,0.493,22.7,16,39,0.513,20,0.185,5,"Cross Insurance Center, Bangor, Maine",MAINE,Maine,64.5,Away,ALBANY-NY,Albany (NY)
50.0,11,16.3,7,93.3,70.0,28,0.519,53,0.415,22,0.509,27,0.704,19,17,200,98.7,26.7,8,22,74,,8.0,6,0.509,27,0.407,11,51.4,36,0.562,19.8,16,26,0.423,11,0.37,10,"February 21, 2019",46.2,12,7.7,2,98.7,73.3,22,0.438,65,0.4,26,0.369,24,0.542,13,6,200,93.3,30.0,12,22,70,,8.0,6,0.338,22,0.227,5,48.6,34,0.458,12.7,11,43,0.488,21,0.778,21,"Island Federal Credit Union, Stony Brook, New York",STONY-BROOK,Stony Brook,74.6,Away,ALBANY-NY,Albany (NY)
60.0,18,14.3,3,127.3,81.0,17,0.648,54,0.556,30,0.13,7,0.714,5,11,200,113.6,17.4,4,20,75,,4.5,3,0.333,18,0.556,10,47.7,21,0.654,17.4,12,36,0.556,20,0.621,18,"February 23, 2019",74.1,20,19.4,7,113.6,82.6,19,0.698,48,0.563,27,0.458,22,0.773,17,17,200,127.3,19.0,4,15,84,,13.6,9,0.563,27,0.481,13,52.3,23,0.719,17.2,12,21,0.667,14,0.393,11,"SEFCU Arena, Albany, New York",MARYLAND-BALTIMORE-COUNTY,UMBC,65.9,Home,ALBANY-NY,Albany (NY)
56.5,13,0.0,0,96.7,74.1,20,0.55,50,0.46,23,0.26,13,0.538,7,23,200,103.3,13.3,4,15,62,,11.7,7,0.44,22,0.409,9,42.1,24,0.552,11.2,7,28,0.5,14,0.148,4,"February 27, 2019",27.8,5,7.1,2,103.3,86.7,26,0.467,45,0.4,18,0.444,20,0.8,16,18,200,96.7,25.9,7,13,58,,5.0,3,0.467,21,0.286,6,57.9,33,0.532,20.6,14,24,0.5,12,0.379,11,"SEFCU Arena, Albany, New York",ALBANY-NY,Albany (NY),60.3,Away,NEW-HAMPSHIRE,New Hampshire
